Subjectivity,Word,Sentiment,Polarity
strongsubj,frighteningly,n,negative
strongsubj,frighteningly,n,negative
strongsubj,frightful,n,negative
strongsubj,frightfully,n,negative
weaksubj,frigid,n,negative
strongsubj,frivolous,n,negative
strongsubj,frolic,y,positive
strongsubj,frown,n,negative
strongsubj,frown,n,negative
weaksubj,frozen,n,negative
weaksubj,fruitful,n,positive
strongsubj,fruitless,n,negative
strongsubj,fruitlessly,n,negative
weaksubj,fumble,y,negative
strongsubj,fun,y,negative
strongsubj,frustrate,y,negative
strongsubj,frustrated,n,negative
strongsubj,frustrating,n,negative
strongsubj,frustrating,n,negative
strongsubj,frustratingly,n,negative
strongsubj,frustration,n,negative
strongsubj,fudge,n,negative
strongsubj,fudge,n,negative
strongsubj,fudge,y,negative
weaksubj,fugitive,n,negative
weaksubj,fulfillment,n,positive
weaksubj,fulfillment,n,positive
weaksubj,full,n,neutral
weaksubj,fully,n,neutral
weaksubj,full-blown,n,negative
weaksubj,full-fledged,n,positive
weaksubj,full-scale,n,neutral
strongsubj,fulminate,y,negative
strongsubj,fume,y,negative
strongsubj,fun,n,positive
weaksubj,functional,n,positive
strongsubj,fundamental,n,neutral
strongsubj,fundamentally,n,neutral
weaksubj,fundamentalism,n,negative
weaksubj,fundamentalism,n,negative
weaksubj,funded,n,neutral
strongsubj,funny,n,positive
strongsubj,funny,y,positive
strongsubj,furious,n,negative
strongsubj,furiously,n,negative
strongsubj,furor,n,negative
weaksubj,further,y,neutral
strongsubj,furthermore,y,neutral
strongsubj,fury,n,negative
strongsubj,fuss,n,negative
strongsubj,fuss,n,negative
strongsubj,fuss,y,negative
strongsubj,fustigate,y,negative
strongsubj,fussy,n,negative
strongsubj,fusty,n,negative
strongsubj,futile,n,negative
strongsubj,futilely,n,negative
strongsubj,futility,n,negative
weaksubj,fuzzy,n,negative
strongsubj,gabble,y,negative
strongsubj,gaff,n,negative
strongsubj,gaffe,n,negative
strongsubj,gaiety,n,positive
strongsubj,gaily,n,positive
weaksubj,gain,n,positive
weaksubj,gain,y,positive
strongsubj,gainful,n,positive
strongsubj,gainfully,n,positive
strongsubj,gainsay,y,negative
strongsubj,gainsayer,n,negative
strongsubj,gaga,n,negative
strongsubj,gaggle,y,negative
strongsubj,gall,y,negative
strongsubj,gallant,n,positive
strongsubj,gallantly,n,positive
strongsubj,galling,n,negative
strongsubj,gallingly,n,negative
strongsubj,galore,n,positive
weaksubj,galvanize,y,neutral
weaksubj,gamble,n,negative
weaksubj,gamble,y,negative
weaksubj,game,n,negative
strongsubj,gape,y,negative
weaksubj,garbage,n,negative
weaksubj,garbage,n,negative
strongsubj,garish,n,negative
strongsubj,gasp,n,negative
strongsubj,gasp,n,negative
strongsubj,gauche,n,negative
strongsubj,gaudy,n,negative
strongsubj,gawk,y,negative
strongsubj,gawky,n,negative
strongsubj,geezer,y,negative
weaksubj,gem,n,positive
weaksubj,gem,n,positive
weaksubj,gems,n,positive
weaksubj,gems,n,positive
strongsubj,generosity,n,positive
strongsubj,generous,n,positive
strongsubj,generously,n,positive
weaksubj,genial,n,positive
strongsubj,genius,n,positive
strongsubj,genocide,n,negative
strongsubj,genocide,n,negative
weaksubj,gentle,n,positive
weaksubj,genuine,n,positive
weaksubj,germane,n,positive
weaksubj,gestures,n,neutral
weaksubj,gestures,n,neutral
strongsubj,get-rich,n,negative
strongsubj,get-rich,n,negative
strongsubj,ghastly,n,negative
weaksubj,ghetto,n,negative
weaksubj,giant,n,neutral
weaksubj,giant,n,neutral
weaksubj,giants,n,neutral
weaksubj,giants,n,neutral
strongsubj,gibber,y,negative
strongsubj,gibberish,n,negative
strongsubj,gibe,y,negative
strongsubj,giddy,n,positive
strongsubj,gifted,n,positive
weaksubj,gigantic,n,neutral
strongsubj,glad,n,positive
strongsubj,gladden,y,positive
strongsubj,gladly,n,positive
strongsubj,gladness,n,positive
strongsubj,glamorous,n,positive
strongsubj,glare,n,negative
strongsubj,glare,y,negative
strongsubj,glaring,n,negative
strongsubj,glaringly,n,negative
strongsubj,glean,y,neutral
strongsubj,glee,n,positive
strongsubj,gleeful,n,positive
strongsubj,gleefully,n,positive
strongsubj,glib,n,negative
strongsubj,glibly,n,negative
strongsubj,glimmer,n,positive
strongsubj,glimmer,n,positive
strongsubj,glimmer,y,positive
strongsubj,glimmering,n,positive
strongsubj,glisten,n,positive
strongsubj,glisten,y,positive
strongsubj,glistening,n,positive
weaksubj,glitch,n,negative
strongsubj,glitter,n,positive
strongsubj,glitter,y,positive
strongsubj,gloat,y,both
strongsubj,gloatingly,n,negative
strongsubj,gloom,n,negative
strongsubj,gloomy,n,negative
strongsubj,glorify,y,positive
strongsubj,glorious,n,positive
strongsubj,gloriously,n,positive
strongsubj,glory,n,positive
strongsubj,glory,y,positive
strongsubj,gloss,y,negative
strongsubj,glossy,n,positive
strongsubj,glow,y,positive
strongsubj,glower,y,negative
strongsubj,glowing,y,positive
strongsubj,glowingly,n,positive
strongsubj,glum,n,negative
weaksubj,glut,n,negative
weaksubj,gnawing,n,negative
weaksubj,go-ahead,n,positive
weaksubj,go-ahead,n,positive
strongsubj,goad,y,negative
strongsubj,goading,n,negative
strongsubj,god-awful,n,negative
strongsubj,god-given,n,positive
strongsubj,goddam,n,negative
strongsubj,goddamn,n,negative
strongsubj,godlike,n,positive
weaksubj,gold,n,positive
weaksubj,golden,n,positive
weaksubj,good,n,positive
weaksubj,goodly,n,positive
strongsubj,goodness,n,positive
strongsubj,goodwill,n,positive
strongsubj,goodwill,n,positive
strongsubj,goof,n,negative
strongsubj,goof,y,negative
strongsubj,gorgeous,n,positive
strongsubj,gorgeously,n,positive
strongsubj,gossip,n,negative
strongsubj,gossip,n,negative
strongsubj,gossip,y,negative
strongsubj,grace,n,positive
strongsubj,graceful,n,positive
strongsubj,gracefully,n,positive
strongsubj,graceless,n,negative
strongsubj,gracelessly,n,negative
strongsubj,gracious,n,positive
strongsubj,graciously,n,positive
strongsubj,graciousness,n,positive
weaksubj,graft,n,negative
weaksubj,grail,n,positive
weaksubj,grail,n,positive
weaksubj,grand,n,positive
strongsubj,grandeur,n,positive
strongsubj,grandiose,n,negative
weaksubj,grapple,y,negative
strongsubj,grate,y,negative
strongsubj,grateful,n,positive
strongsubj,grateful,n,positive
strongsubj,gratefully,n,positive
strongsubj,gratification,n,positive
strongsubj,gratify,y,positive
strongsubj,gratifying,n,positive
strongsubj,gratifyingly,n,positive
strongsubj,grating,n,negative
strongsubj,gratitude,n,positive
strongsubj,gratitude,n,positive
strongsubj,gratuitous,n,negative
strongsubj,gratuitous,n,negative
strongsubj,gratuitously,y,negative
strongsubj,grave,n,negative
strongsubj,gravely,n,negative
strongsubj,great,n,positive
strongsubj,greatest,n,positive
strongsubj,greatly,n,neutral
strongsubj,greatness,n,positive
strongsubj,greed,n,negative
strongsubj,greedy,n,negative
strongsubj,greet,y,positive
strongsubj,grief,n,negative
strongsubj,grievance,n,negative
strongsubj,grievances,n,negative
strongsubj,grievances,n,negative
strongsubj,grieve,y,negative
strongsubj,grieving,n,negative
strongsubj,grievous,n,negative
strongsubj,grievously,n,negative
weaksubj,grill,y,negative
strongsubj,grim,n,negative
strongsubj,grimace,y,negative
strongsubj,grin,y,positive
strongsubj,grind,n,negative
strongsubj,grind,n,negative
strongsubj,gripe,n,negative
strongsubj,gripe,y,negative
strongsubj,grisly,n,negative
strongsubj,grit,n,positive
strongsubj,grit,n,positive
weaksubj,gritty,n,negative
weaksubj,groove,y,positive
weaksubj,gross,n,negative
strongsubj,grossly,n,negative
strongsubj,grotesque,n,negative
strongsubj,grouch,n,negative
strongsubj,grouchy,n,negative
strongsubj,groundbreaking,n,positive
strongsubj,groundbreaking,n,positive
strongsubj,groundless,n,negative
strongsubj,grouse,y,negative
weaksubj,growing,n,neutral
strongsubj,growl,y,negative
strongsubj,grudge,y,negative
strongsubj,grudges,n,negative
strongsubj,grudges,n,negative
strongsubj,grudging,n,negative
strongsubj,grudgingly,y,negative
strongsubj,gruesome,n,negative
strongsubj,gruesomely,n,negative
strongsubj,gruff,n,negative
strongsubj,grumble,y,negative
weaksubj,guarantee,n,positive
weaksubj,guarantee,y,positive
weaksubj,guardian,n,positive
weaksubj,guidance,n,positive
weaksubj,guidance,n,positive
strongsubj,guile,n,negative
strongsubj,guilt,n,negative
strongsubj,guiltless,n,positive
weaksubj,guilty,n,negative
strongsubj,guiltily,n,negative
strongsubj,gullible,n,negative
weaksubj,gush,y,positive
strongsubj,gumption,n,positive
strongsubj,gusto,n,positive
strongsubj,gutsy,n,positive
strongsubj,haggard,n,negative
strongsubj,haggle,y,negative
strongsubj,hail,y,positive
strongsubj,halcyon,n,positive
strongsubj,hale,n,positive
strongsubj,halfhearted,n,negative
strongsubj,halfheartedly,n,negative
weaksubj,halfway,n,neutral
weaksubj,halfway,n,neutral
strongsubj,hallowed,n,positive
strongsubj,hallucinate,y,negative
strongsubj,hallucination,n,negative
weaksubj,halt,n,neutral
strongsubj,hamper,y,negative
strongsubj,hamstring,n,negative
strongsubj,hamstrung,n,negative
weaksubj,handicapped,n,negative
strongsubj,handily,n,positive
strongsubj,handsome,n,positive
strongsubj,handy,n,positive
strongsubj,hanker,y,positive
strongsubj,hapless,n,negative
weaksubj,haphazard,n,negative
strongsubj,happily,n,positive
strongsubj,happiness,n,positive
strongsubj,happy,n,positive
strongsubj,harangue,n,negative
weaksubj,harass,y,negative
strongsubj,harassment,n,negative
strongsubj,harassment,n,negative
weaksubj,harboring,n,negative
weaksubj,harboring,n,negative
weaksubj,harbors,n,negative
weaksubj,harbors,n,negative
weaksubj,hard,n,negative
weaksubj,hard-hit,n,negative
strongsubj,hard-line,n,negative
strongsubj,hard-liner,n,negative
weaksubj,hard-working,n,positive
strongsubj,hardball,n,negative
strongsubj,hardball,n,negative
weaksubj,harden,y,negative
weaksubj,hardened,n,negative
strongsubj,hardheaded,n,negative
strongsubj,hardhearted,n,negative
strongsubj,hardier,n,positive
strongsubj,hardier,n,positive
weaksubj,hardliner,n,negative
weaksubj,hardliners,n,negative
weaksubj,hardliners,n,negative
strongsubj,hardly,n,negative
strongsubj,hardship,n,negative
strongsubj,hardships,n,negative
strongsubj,hardships,n,negative
weaksubj,hardy,n,positive
strongsubj,harm,n,negative
strongsubj,harm,n,negative
strongsubj,harmful,n,negative
strongsubj,harmless,n,positive
strongsubj,harmonious,n,positive
strongsubj,harmoniously,y,positive
strongsubj,harmonize,y,positive
strongsubj,harmony,n,positive
strongsubj,harmony,n,positive
strongsubj,harms,n,negative
strongsubj,harms,n,negative
strongsubj,harpy,n,negative
strongsubj,harridan,n,negative
strongsubj,harried,n,negative
strongsubj,harrow,y,negative
strongsubj,harsh,n,negative
strongsubj,harshly,y,negative
strongsubj,hassle,n,negative
strongsubj,haste,n,negative
strongsubj,haste,n,negative
strongsubj,hasty,n,negative
weaksubj,hasty,n,negative
strongsubj,hate,y,negative
strongsubj,hater,n,negative
strongsubj,hateful,n,negative
strongsubj,hatefully,n,negative
strongsubj,hatefulness,n,negative
strongsubj,haughtily,n,negative
strongsubj,haughty,n,negative
strongsubj,hatred,n,negative
weaksubj,haunt,y,negative
strongsubj,haunting,n,negative
strongsubj,haven,n,positive
strongsubj,havoc,n,negative
strongsubj,hawkish,n,negative
strongsubj,hawkish,n,negative
weaksubj,hazard,n,negative
weaksubj,hazard,y,negative
weaksubj,hazardous,n,negative
weaksubj,hazy,n,negative
weaksubj,headache,n,negative
weaksubj,headaches,n,negative
weaksubj,headaches,n,negative
weaksubj,headway,n,positive
strongsubj,heady,n,positive
weaksubj,heal,y,positive
strongsubj,healthful,n,positive
weaksubj,healthy,n,positive
weaksubj,healthy,n,positive
weaksubj,heart,n,positive
strongsubj,heartbreak,n,negative
strongsubj,heartbreaker,n,negative
strongsubj,heartbreaking,n,negative
strongsubj,heartbreakingly,n,negative
strongsubj,hearten,y,positive
strongsubj,heartening,n,positive
strongsubj,heartfelt,n,positive
strongsubj,heartily,n,positive
strongsubj,heartless,n,negative
strongsubj,heartrending,n,negative
strongsubj,heartwarming,n,positive
strongsubj,heathen,n,negative
strongsubj,heathen,n,negative
weaksubj,heaven,n,positive
strongsubj,heavenly,n,positive
strongsubj,heavily,n,negative
weaksubj,heavy-duty,n,neutral
strongsubj,heavy-handed,n,negative
strongsubj,heavyhearted,n,negative
strongsubj,heck,n,negative
strongsubj,heck,n,negative
strongsubj,heckle,y,negative
weaksubj,hectic,n,negative
strongsubj,hedge,y,negative
strongsubj,hedonistic,n,negative
strongsubj,heedless,n,negative
weaksubj,hefty,n,neutral
weaksubj,hegemonism,n,negative
weaksubj,hegemonism,n,negative
strongsubj,hegemonistic,n,negative
strongsubj,hegemony,n,negative
weaksubj,hegemony,n,negative
weaksubj,hegemony,n,negative
strongsubj,heinous,n,negative
strongsubj,hell,n,negative
strongsubj,hell-bent,n,negative
strongsubj,hellion,y,negative
weaksubj,help,n,positive
weaksubj,help,n,positive
weaksubj,help,y,positive
weaksubj,helpful,n,positive
weaksubj,helpless,n,negative
weaksubj,helplessly,n,negative
weaksubj,helplessness,n,negative
strongsubj,herald,y,positive
strongsubj,heresy,n,negative
strongsubj,heretic,n,negative
strongsubj,heretical,n,negative
strongsubj,hero,n,positive
strongsubj,heroic,n,positive
strongsubj,heroic,y,positive
strongsubj,heroically,n,positive
strongsubj,heroine,n,positive
strongsubj,heroize,y,positive
strongsubj,heros,n,positive
strongsubj,hesitant,n,negative
strongsubj,hideous,n,negative
strongsubj,hideously,n,negative
strongsubj,hideousness,n,negative
weaksubj,high,n,neutral
weaksubj,high-powered,n,neutral
weaksubj,high-quality,n,positive
strongsubj,highlight,n,positive
strongsubj,highlight,y,positive
strongsubj,hilarious,n,positive
strongsubj,hilariously,n,positive
strongsubj,hilariousness,n,positive
strongsubj,hilarity,n,positive
strongsubj,hinder,y,negative
strongsubj,hindrance,n,negative
weaksubj,historic,n,positive
strongsubj,hm,y,neutral
strongsubj,hmm,y,neutral
strongsubj,hoard,y,negative
strongsubj,hoax,y,negative
weaksubj,hobble,y,negative
weaksubj,hole,n,negative
strongsubj,hollow,n,negative
weaksubj,holy,n,positive
strongsubj,homage,n,positive
strongsubj,honest,n,positive
weaksubj,honest,n,positive
strongsubj,honestly,n,positive
strongsubj,honesty,n,positive
strongsubj,honesty,n,positive
weaksubj,honeymoon,n,positive
weaksubj,honor,n,positive
weaksubj,honor,n,positive
strongsubj,honor,y,positive
strongsubj,honorable,n,positive
strongsubj,hoodwink,y,negative
strongsubj,hope,n,positive
strongsubj,hope,n,positive
strongsubj,hope,y,positive
strongsubj,hopeful,n,positive
strongsubj,hopefully,n,positive
strongsubj,hopefulness,n,positive
strongsubj,hopeless,n,negative
strongsubj,hopelessly,n,negative
strongsubj,hopelessness,n,negative
strongsubj,hopes,n,positive
strongsubj,hopes,n,positive
weaksubj,horde,n,negative
strongsubj,horrendous,n,negative
strongsubj,horrendously,n,negative
strongsubj,horrible,n,negative
strongsubj,horrible,y,negative
strongsubj,horribly,n,negative
strongsubj,horrid,n,negative
strongsubj,horrific,n,negative
strongsubj,horrifically,n,negative
strongsubj,horrify,n,negative
strongsubj,horrify,y,negative
strongsubj,horrifying,n,negative
strongsubj,horrifyingly,n,negative
strongsubj,horror,n,negative
strongsubj,horrors,n,negative
strongsubj,hospitable,n,positive
weaksubj,hostage,n,negative
weaksubj,hostile,n,negative
weaksubj,hostile,n,negative
weaksubj,hostilities,n,negative
weaksubj,hostilities,n,negative
strongsubj,hostility,n,negative
strongsubj,hostility,n,negative
weaksubj,hot,n,positive
strongsubj,hothead,n,negative
strongsubj,hotheaded,n,negative
strongsubj,hotbeds,n,negative
strongsubj,hotbeds,n,negative
weaksubj,hothouse,n,negative
weaksubj,hothouse,n,negative
weaksubj,however,n,neutral
strongsubj,hubris,n,negative
strongsubj,huckster,n,negative
strongsubj,hug,n,positive
strongsubj,hug,n,positive
weaksubj,huge,n,neutral
strongsubj,humane,n,positive
strongsubj,humane,n,positive
weaksubj,humanists,n,positive
weaksubj,humanists,n,positive
weaksubj,humanity,n,positive
strongsubj,humankind,n,positive
strongsubj,humble,y,positive
strongsubj,humbling,n,negative
strongsubj,humiliate,y,negative
strongsubj,humiliating,n,negative
strongsubj,humiliation,n,negative
strongsubj,humility,n,positive
strongsubj,humor,y,positive
strongsubj,humorous,n,positive
strongsubj,humorously,n,positive
strongsubj,humour,n,positive
strongsubj,humour,n,positive
strongsubj,humourous,n,positive
strongsubj,hunger,y,negative
weaksubj,hungry,n,negative
weaksubj,hurt,n,negative
weaksubj,hurt,y,negative
weaksubj,hurtful,n,negative
weaksubj,hustler,n,negative
weaksubj,hypnotize,y,neutral
strongsubj,hypocrisy,n,negative
strongsubj,hypocrite,n,negative
strongsubj,hypocrites,n,negative
strongsubj,hypocritical,n,negative
strongsubj,hypocritically,n,negative
strongsubj,hysteria,n,negative
strongsubj,hysteric,n,negative
strongsubj,hysterical,n,negative
strongsubj,hysterically,n,negative
strongsubj,hysterics,n,negative
weaksubj,icy,n,negative
weaksubj,idea,n,neutral
weaksubj,idea,n,neutral
strongsubj,ideal,n,positive
strongsubj,ideal,n,positive
weaksubj,idealism,n,positive
weaksubj,idealist,n,positive
strongsubj,idealize,y,positive
strongsubj,ideally,y,positive
strongsubj,idiocies,n,negative
strongsubj,idiocy,n,negative
strongsubj,idiot,n,negative
strongsubj,idiotic,n,negative
strongsubj,idiotically,n,negative
strongsubj,idiots,n,negative
weaksubj,idle,n,negative
strongsubj,idol,n,positive
strongsubj,idol,n,positive
strongsubj,idolize,y,positive
strongsubj,idolized,n,positive
strongsubj,idyllic,y,positive
weaksubj,ignite,y,neutral
strongsubj,ignoble,n,negative
strongsubj,ignominious,n,negative
strongsubj,ignominiously,n,negative
strongsubj,ignominy,n,negative
weaksubj,ignore,y,negative
